Age,Gender,Weight,Height,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration,Fat_Percentage,Water_Intake,Workout_Frequency,Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned,Workout_Type_HIIT,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga
49,0,70.4,1.67,172.0,143.0,58.0,1.31,20.6,4.9,6,2,25.3,8.0,0.7456140350877193,5.964912280701754,550.1,0,1,0,0
21,0,69.0,1.7,205.0,162.0,61.0,1.01,19.9,3.5,3,1,23.9,6.0,0.7013888888888888,4.208333333333333,293.3,0,0,1,0
35,1,52.5,1.6,186.0,155.0,63.0,1.4,11.1,5.1,7,3,20.4,8.0,0.7479674796747967,5.983739837398374,439.8,0,1,0,0
22,1,47.3,1.55,201.0,179.0,55.0,1.36,10.2,3.6,6,3,19.8,9.5,0.8493150684931506,8.068493150684931,519.0,1,0,0,0
37,0,64.8,1.73,191.0,158.0,82.0,0.55,26.7,3.2,3,0,21.7,6.0,0.6972477064220184,4.18348623853211,149.1,0,0,1,0
40,0,54.6,1.64,180.0,164.0,77.0,0.91,19.3,3.2,5,1,20.2,9.5,0.8446601941747572,8.024271844660193,398.7,1,0,0,0
28,0,65.1,1.74,191.0,149.0,69.0,1.0,28.2,3.2,6,2,21.6,7.0,0.6557377049180327,4.590163934426229,298.8,0,0,0,0
54,0,61.4,1.61,168.0,133.0,69.0,0.58,24.3,2.6,3,0,23.6,7.0,0.6464646464646465,4.525252525252526,161.2,0,0,0,0
39,1,79.3,1.82,177.0,154.0,85.0,0.56,23.7,4.2,2,0,23.9,8.0,0.75,6.0,266.4,0,1,0,0
21,1,68.2,1.78,196.0,162.0,63.0,0.34,22.2,3.5,2,0,21.5,8.0,0.7443609022556391,5.954887218045113,138.1,0,1,0,0
46,1,75.9,1.71,164.0,122.0,71.0,0.25,26.8,3.4,3,0,26.0,3.0,0.5483870967741935,1.6451612903225803,31.2,0,0,0,1
51,1,63.9,1.66,180.0,146.0,64.0,1.645,14.2,4.8,5,3,23.2,6.0,0.7068965517241379,4.241379310344827,458.0,0,0,1,0
30,1,77.5,1.77,194.0,150.0,69.0,1.39,21.2,3.7,6,2,24.9,7.0,0.648,4.5360000000000005,488.6,0,0,0,0
59,1,62.1,1.72,156.0,131.0,71.0,0.86,26.2,3.5,3,0,21.0,6.0,0.7058823529411765,4.235294117647059,226.2,0,0,1,0
26,1,77.7,1.7,199.0,178.0,61.0,0.8,13.6,3.4,6,2,26.8,9.5,0.8478260869565217,8.054347826086957,500.7,1,0,0,0
59,0,69.6,1.78,157.0,120.0,74.0,0.37,27.1,3.2,2,0,21.9,3.0,0.5542168674698795,1.6626506024096386,42.8,0,0,0,1
48,1,101.1,1.82,172.0,126.0,70.0,0.88,25.6,4.4,3,1,30.4,3.0,0.5490196078431373,1.647058823529412,146.5,0,0,0,1
24,0,55.8,1.55,196.0,178.0,73.0,0.59,31.3,3.2,2,0,23.1,9.5,0.8536585365853658,8.109756097560975,267.0,1,0,0,0
21,0,58.6,1.57,197.0,157.0,83.0,0.37,24.3,2.5,2,0,23.6,7.0,0.6491228070175439,4.543859649122807,98.5,0,0,0,0
36,0,67.7,1.6,180.0,131.0,72.0,0.67,20.4,4.2,2,0,26.4,3.0,0.5462962962962963,1.6388888888888888,74.3,0,0,0,1
59,1,63.8,1.53,167.0,153.0,72.0,1.1,22.9,3.9,5,2,27.2,9.5,0.8526315789473684,8.1,568.5,1,0,0,0
47,1,77.5,1.67,173.0,149.0,77.0,0.42,20.8,4.0,3,0,27.7,8.0,0.75,6.0,195.3,0,1,0,0
48,1,94.2,1.74,180.0,164.0,70.0,1.23,14.2,3.7,7,2,31.1,9.5,0.8545454545454545,8.118181818181817,719.45,1,0,0,0
52,1,75.0,1.68,163.0,129.0,68.0,0.58,28.4,3.1,2,0,26.6,7.0,0.6421052631578947,4.494736842105263,195.5,0,0,0,0
38,0,62.8,1.63,180.0,148.0,75.0,0.72,20.3,3.4,5,1,23.7,6.0,0.6952380952380952,4.171428571428571,188.6,0,0,1,0
48,1,70.3,1.79,172.0,156.0,65.0,1.19,11.4,4.0,5,3,21.9,9.5,0.8504672897196262,8.07943925233645,675.9,1,0,0,0
36,0,67.3,1.69,190.0,172.0,72.0,0.33,25.4,2.6,3,0,23.5,9.5,0.847457627118644,8.050847457627118,178.8,1,0,0,0
48,1,88.0,1.71,168.0,126.0,74.0,0.96,16.0,4.3,5,1,29.9,3.0,0.5531914893617021,1.6595744680851063,140.2,0,0,0,1
49,1,59.5,1.8,174.0,140.0,63.0,0.92,18.2,4.2,3,1,18.5,6.0,0.6936936936936937,4.162162162162162,227.8,0,0,1,0
19,0,57.6,1.67,203.0,170.0,73.0,0.37,27.7,3.5,3,0,20.7,8.0,0.7461538461538462,5.969230769230769,127.2,0,1,0,0
27,0,82.3,1.89,200.0,164.0,81.0,0.71,27.5,3.6,2,0,23.1,6.0,0.6974789915966386,4.184873949579831,244.5,0,0,1,0
19,0,55.3,1.64,203.0,162.0,64.0,0.83,20.8,3.9,4,2,20.7,6.0,0.7050359712230215,4.230215827338129,194.2,0,0,1,0
19,1,79.0,1.88,192.0,157.0,74.0,0.37,26.6,2.5,2,0,22.4,6.0,0.7033898305084746,4.220338983050848,123.4,0,0,1,0
41,1,78.2,1.58,174.0,160.0,82.0,0.61,24.0,3.4,2,0,31.2,9.5,0.8478260869565217,8.054347826086957,384.2,1,0,0,0
34,0,68.4,1.73,181.0,162.0,55.0,1.22,12.8,4.4,5,2,22.8,9.5,0.8492063492063492,8.067460317460318,673.2,1,0,0,0
49,1,67.0,1.62,169.0,152.0,59.0,0.76,13.8,2.8,7,3,25.6,9.5,0.8454545454545455,8.031818181818181,409.0,1,0,0,0
33,0,57.8,1.79,194.0,158.0,75.0,0.5,29.5,3.1,2,0,18.0,6.0,0.6974789915966386,4.184873949579831,120.9,0,0,1,0
33,1,52.2,1.63,186.0,167.0,61.0,1.58,17.1,3.7,4,2,19.6,9.5,0.848,8.056,664.4,1,0,0,0
56,0,81.0,1.71,164.0,150.0,67.0,1.04,14.4,3.3,7,3,27.7,9.5,0.8556701030927835,8.128865979381443,684.8,1,0,0,0
48,0,80.0,1.61,171.0,141.0,70.0,0.87,30.1,3.4,3,0,30.7,6.0,0.7029702970297029,4.217821782178218,293.6,0,0,1,0
41,1,78.3,1.77,182.0,153.0,66.0,0.56,21.9,4.0,3,1,24.9,8.0,0.75,6.0,263.1,0,1,0,0
18,0,59.4,1.61,198.0,178.0,63.0,0.69,24.1,3.1,3,0,22.8,9.5,0.8518518518518519,8.092592592592593,331.7,1,0,0,0
28,1,88.8,1.85,191.0,137.0,71.0,0.96,11.7,3.8,5,2,26.0,3.0,0.55,1.65,140.7,0,0,0,1
38,1,45.0,1.58,181.0,133.0,73.0,0.65,28.0,3.9,3,0,18.0,3.0,0.5555555555555556,1.6666666666666667,48.8,0,0,0,1
21,0,59.5,1.55,199.0,142.0,73.0,0.43,33.5,3.6,3,0,24.9,3.0,0.5476190476190477,1.642857142857143,42.0,0,0,0,1
24,0,62.4,1.78,193.0,154.0,64.0,0.86,29.4,3.5,6,2,19.8,6.0,0.6976744186046512,4.186046511627907,224.6,0,0,1,0
43,1,71.4,1.62,170.0,145.0,71.0,1.17,19.4,4.6,6,2,27.2,8.0,0.7474747474747475,5.97979797979798,499.5,0,1,0,0
29,1,50.8,1.68,196.0,166.0,78.0,1.03,22.2,4.0,4,1,18.0,8.0,0.7457627118644068,5.966101694915254,312.2,0,1,0,0
48,0,58.3,1.65,171.0,154.0,56.0,0.9,20.8,3.5,6,2,21.5,9.5,0.8521739130434782,8.095652173913043,424.8,1,0,0,0
34,0,57.2,1.55,192.0,158.0,58.0,1.25,11.8,4.8,7,3,23.8,8.0,0.746268656716418,5.970149253731344,426.9,0,1,0,0
50,0,58.6,1.67,172.0,137.0,55.0,1.58,16.5,4.7,7,3,21.0,6.0,0.7008547008547008,4.205128205128204,389.3,0,0,1,0
28,1,73.4,1.81,195.0,175.0,64.0,1.13,29.4,3.7,6,2,22.5,9.5,0.8473282442748091,8.049618320610687,667.7,1,0,0,0
45,1,87.5,1.78,181.0,144.0,60.0,1.43,16.6,4.6,7,3,27.6,6.0,0.6942148760330579,4.1652892561983474,521.2,0,0,1,0
49,1,69.3,1.7,184.0,126.0,55.0,0.98,16.7,3.8,7,3,23.9,3.0,0.5503875968992248,1.6511627906976742,112.1,0,0,0,1
18,0,65.1,1.79,205.0,164.0,67.0,0.66,18.1,3.8,5,2,20.3,6.0,0.7028985507246377,4.217391304347826,181.2,0,0,1,0
45,0,68.8,1.57,179.0,125.0,58.0,1.01,17.1,3.9,7,3,27.8,3.0,0.5537190082644629,1.6611570247933884,115.4,0,0,0,1
59,1,67.9,1.65,162.0,130.0,69.0,0.87,16.4,2.8,7,2,25.0,7.0,0.6559139784946236,4.591397849462365,271.2,0,0,0,0
24,1,74.4,1.72,202.0,163.0,70.0,0.93,20.3,3.3,4,1,25.2,6.0,0.7045454545454546,4.227272727272728,292.5,0,0,1,0
19,0,56.8,1.67,197.0,136.0,61.0,0.76,19.1,4.3,3,1,20.4,3.0,0.5514705882352942,1.6544117647058825,71.4,0,0,0,1
59,1,49.3,1.66,164.0,142.0,78.0,0.75,19.3,4.4,3,0,18.0,8.0,0.7441860465116279,5.953488372093023,220.1,0,1,0,0
41,0,49.6,1.56,185.0,168.0,68.0,0.66,27.3,3.0,2,0,20.4,9.5,0.8547008547008547,8.11965811965812,265.8,1,0,0,0
21,0,43.3,1.47,204.0,153.0,59.0,0.99,13.2,3.1,5,2,20.0,7.0,0.6482758620689655,4.537931034482758,194.5,0,0,0,0
36,0,66.9,1.76,184.0,132.0,68.0,0.92,20.6,3.9,3,1,21.5,3.0,0.5517241379310345,1.6551724137931034,101.9,0,0,0,1
43,1,59.9,1.7,179.0,162.0,64.0,0.85,20.0,3.5,6,2,20.6,9.5,0.8521739130434782,8.095652173913043,412.2,1,0,0,0
28,1,76.6,1.77,190.0,143.0,55.0,1.05,17.0,3.2,5,3,24.5,7.0,0.6518518518518519,4.562962962962963,367.0,0,0,0,0
57,0,73.7,1.64,159.0,119.0,69.0,0.89,29.7,4.0,5,1,27.5,3.0,0.5555555555555556,1.6666666666666667,109.3,0,0,0,1
28,0,73.3,1.61,199.0,162.0,75.0,0.74,26.7,3.3,3,0,28.3,6.0,0.7016129032258065,4.209677419354839,228.3,0,0,1,0
20,1,77.2,1.68,198.0,166.0,69.0,0.88,21.6,4.2,3,1,27.3,8.0,0.751937984496124,6.015503875968992,408.7,0,1,0,0
29,0,63.6,1.77,189.0,158.0,67.0,0.67,32.1,3.9,2,0,20.4,8.0,0.7459016393442623,5.967213114754099,254.3,0,1,0,0
20,1,66.5,1.66,198.0,160.0,71.0,0.72,19.9,3.8,3,1,24.2,6.0,0.7007874015748031,4.2047244094488185,201.3,0,0,1,0
59,1,93.8,1.76,158.0,136.0,73.0,1.11,24.4,4.4,4,1,30.3,8.0,0.7411764705882353,5.929411764705883,617.4,0,1,0,0
44,1,44.9,1.58,172.0,132.0,58.0,0.81,20.2,2.8,5,2,18.0,7.0,0.6491228070175439,4.543859649122807,165.3,0,0,0,0
19,0,81.4,1.66,192.0,135.0,65.0,0.63,24.5,3.4,3,1,29.4,3.0,0.5511811023622047,1.6535433070866143,84.8,0,0,0,1
33,0,56.0,1.67,179.0,154.0,79.0,0.56,26.1,3.4,3,0,20.0,8.0,0.75,6.0,188.2,0,1,0,0
19,0,81.8,1.8,200.0,159.0,83.0,0.56,25.5,2.2,2,0,25.2,7.0,0.6495726495726496,4.547008547008547,208.3,0,0,0,0
47,0,74.2,1.7,175.0,125.0,64.0,0.64,17.4,3.8,4,2,25.7,3.0,0.5495495495495496,1.648648648648649,78.3,0,0,0,1
37,1,85.2,1.85,175.0,148.0,68.0,0.57,22.0,4.1,5,1,24.8,8.0,0.7476635514018691,5.981308411214953,290.5,0,1,0,0
55,0,78.6,1.55,166.0,133.0,71.0,0.95,20.2,3.5,3,1,32.9,7.0,0.6526315789473685,4.568421052631579,341.1,0,0,0,0
45,1,65.3,1.69,181.0,166.0,82.0,0.96,17.8,3.3,2,0,22.8,9.5,0.8484848484848485,8.06060606060606,505.3,1,0,0,0
42,0,51.9,1.7,176.0,158.0,61.0,1.02,20.3,3.8,6,2,18.0,9.5,0.8434782608695652,8.013043478260869,424.2,1,0,0,0
49,0,77.2,1.74,166.0,134.0,58.0,1.06,14.2,3.5,7,3,25.4,6.0,0.7037037037037037,4.222222222222222,345.5,0,0,1,0
27,0,59.6,1.6,193.0,139.0,72.0,0.74,37.7,3.8,2,0,23.3,3.0,0.5537190082644629,1.6611570247933884,73.3,0,0,0,1
59,0,89.6,1.85,164.0,116.0,58.0,1.03,12.6,4.2,7,2,26.2,3.0,0.5471698113207547,1.641509433962264,151.5,0,0,0,1
57,0,77.8,1.68,160.0,136.0,79.0,0.48,29.2,3.2,2,0,27.5,6.0,0.7037037037037037,4.222222222222222,157.7,0,0,1,0
50,1,58.9,1.57,175.0,137.0,66.0,1.25,20.1,3.1,4,2,23.9,7.0,0.6513761467889908,4.559633027522936,335.7,0,0,0,0
30,0,72.5,1.68,192.0,159.0,60.0,0.76,24.9,4.2,3,1,25.7,8.0,0.75,6.0,330.6,0,1,0,0
58,0,66.8,1.65,171.0,140.0,70.0,1.04,25.5,3.4,4,1,24.6,6.0,0.693069306930693,4.158415841584159,288.9,0,0,1,0
59,0,104.9,1.9,153.0,128.0,83.0,1.05,29.7,3.0,2,0,31.2,7.0,0.6428571428571429,4.5,531.6,0,0,0,0
54,0,71.7,1.78,159.0,115.0,61.0,1.36,18.7,4.9,7,3,22.5,3.0,0.5510204081632653,1.6530612244897958,161.2,0,0,0,1
33,0,60.3,1.68,185.0,139.0,83.0,0.33,25.9,2.9,3,0,21.3,3.0,0.5490196078431373,1.647058823529412,32.8,0,0,0,1
39,1,76.6,1.67,174.0,145.0,57.0,1.16,17.1,4.8,5,3,27.5,8.0,0.7521367521367521,6.017094017094017,534.7,0,1,0,0
37,0,63.9,1.78,191.0,141.0,80.0,0.45,30.5,3.5,2,0,20.3,3.0,0.5495495495495496,1.648648648648649,47.4,0,0,0,1
44,1,81.0,1.78,177.0,148.0,82.0,0.6,24.1,3.6,2,0,25.6,6.0,0.6947368421052632,4.16842105263158,202.6,0,0,1,0
58,0,49.0,1.45,160.0,129.0,70.0,0.92,26.9,3.0,3,1,23.3,7.0,0.6555555555555556,4.588888888888889,206.9,0,0,0,0
33,1,71.8,1.74,195.0,174.0,58.0,1.27,15.5,3.7,6,3,23.6,9.5,0.8467153284671532,8.043795620437956,719.45,1,0,0,0
51,0,95.6,1.68,170.0,142.0,75.0,0.97,27.6,3.9,3,1,33.7,6.0,0.7052631578947368,4.231578947368421,392.4,0,0,1,0
49,0,69.4,1.55,170.0,128.0,78.0,0.69,30.6,3.9,3,0,28.9,3.0,0.5434782608695652,1.6304347826086956,78.1,0,0,0,1
43,1,87.8,1.77,173.0,157.0,65.0,1.27,13.5,3.8,7,3,28.1,9.5,0.8518518518518519,8.092592592592593,719.45,1,0,0,0
42,0,94.3,1.9,181.0,148.0,72.0,0.52,27.7,3.4,5,1,26.1,6.0,0.6972477064220184,4.18348623853211,205.1,0,0,1,0
19,1,64.0,1.74,204.0,158.0,75.0,0.9,32.1,3.0,2,0,21.2,7.0,0.6434108527131783,4.503875968992248,259.4,0,0,0,0
29,0,80.3,1.79,194.0,138.0,70.0,0.64,31.2,3.9,3,1,25.0,3.0,0.5483870967741935,1.6451612903225803,84.5,0,0,0,1
57,1,91.1,1.86,167.0,141.0,63.0,1.11,22.8,4.4,4,2,26.3,8.0,0.75,6.0,606.7,0,1,0,0
26,1,63.2,1.6,201.0,154.0,67.0,1.18,15.8,4.0,6,2,24.8,7.0,0.6492537313432836,4.544776119402985,338.9,0,0,0,0
29,1,54.4,1.49,187.0,168.0,64.0,0.85,19.3,2.9,6,2,24.4,9.5,0.8455284552845529,8.032520325203253,371.4,1,0,0,0
43,0,68.3,1.75,188.0,156.0,61.0,1.06,12.2,4.9,5,3,22.4,8.0,0.7480314960629921,5.984251968503937,433.2,0,1,0,0
26,1,68.8,1.66,203.0,168.0,61.0,0.83,19.6,4.2,7,2,25.1,8.0,0.7535211267605634,6.028169014084507,344.2,0,1,0,0
27,0,52.1,1.54,202.0,154.0,66.0,0.84,27.4,2.9,4,1,21.9,7.0,0.6470588235294118,4.529411764705882,198.2,0,0,0,0
49,1,75.0,1.67,170.0,142.0,78.0,0.47,19.9,3.1,3,0,26.8,6.0,0.6956521739130435,4.173913043478261,147.1,0,0,1,0
51,1,55.3,1.75,165.0,141.0,67.0,0.72,20.7,4.0,6,2,18.0,8.0,0.7551020408163265,6.040816326530612,240.5,0,1,0,0
37,1,81.6,1.67,184.0,146.0,58.0,1.1,13.2,3.9,7,3,29.4,6.0,0.6984126984126984,4.19047619047619,376.1,0,0,1,0
56,0,48.1,1.6,165.0,145.0,82.0,1.1,24.0,4.5,2,0,18.8,8.0,0.7590361445783133,6.072289156626506,321.3,0,1,0,0
19,0,54.2,1.66,205.0,170.0,66.0,1.14,30.8,4.8,3,1,19.7,8.0,0.7482014388489209,5.985611510791367,369.8,0,1,0,0
18,0,72.2,1.68,201.0,161.0,67.0,0.98,31.0,3.8,7,2,25.6,6.0,0.7014925373134329,4.208955223880597,297.8,0,0,1,0
53,1,57.8,1.49,172.0,137.0,72.0,1.04,20.6,2.6,4,1,26.2,7.0,0.65,4.55,273.5,0,0,0,0
41,0,89.7,1.67,177.0,160.0,60.0,1.0,8.0,3.4,6,3,32.3,9.5,0.8547008547008547,8.11965811965812,719.45,1,0,0,0
44,0,60.2,1.55,176.0,131.0,76.0,1.18,21.2,4.2,3,1,25.2,3.0,0.55,1.65,117.2,0,0,0,1
19,1,72.7,1.75,205.0,148.0,78.0,0.59,11.9,3.8,5,1,23.8,3.0,0.5511811023622047,1.6535433070866143,70.9,0,0,0,1
48,1,57.5,1.52,173.0,142.0,69.0,0.78,29.7,3.3,3,0,24.8,6.0,0.7019230769230769,4.211538461538462,188.9,0,0,1,0
31,0,96.3,1.78,186.0,153.0,55.0,1.12,14.7,4.6,6,3,30.4,8.0,0.7480916030534351,5.984732824427481,645.5,0,1,0,0
19,0,90.5,1.64,196.0,159.0,73.0,0.31,24.8,2.7,2,0,33.7,6.0,0.6991869918699187,4.195121951219512,117.7,0,0,1,0
46,0,61.5,1.63,179.0,136.0,55.0,0.91,15.2,3.0,6,3,23.3,7.0,0.6532258064516129,4.57258064516129,255.9,0,0,0,0
32,1,76.5,1.71,190.0,138.0,73.0,0.55,23.2,3.8,3,0,26.2,3.0,0.5555555555555556,1.6666666666666667,70.1,0,0,0,1
29,1,60.2,1.59,198.0,181.0,84.0,0.53,25.3,3.3,2,0,23.7,9.5,0.8508771929824561,8.083333333333334,257.9,1,0,0,0
54,1,68.9,1.71,172.0,150.0,83.0,0.97,17.5,4.5,5,1,23.6,8.0,0.7528089887640449,6.022471910112359,402.5,0,1,0,0
45,1,81.4,1.61,174.0,157.0,60.0,0.96,17.9,3.1,5,2,31.5,9.5,0.8508771929824561,8.083333333333334,631.7,1,0,0,0
37,1,53.6,1.62,188.0,153.0,71.0,1.02,23.4,3.7,4,1,20.3,6.0,0.7008547008547008,4.205128205128204,229.9,0,0,1,0
56,0,53.3,1.72,166.0,137.0,71.0,1.0,12.2,3.5,3,1,18.0,6.0,0.6947368421052632,4.16842105263158,222.2,0,0,1,0
41,0,62.0,1.57,178.0,146.0,72.0,0.72,20.8,3.7,3,1,25.3,6.0,0.6981132075471698,4.188679245283018,187.0,0,0,1,0
38,0,69.5,1.55,195.0,153.0,55.0,1.59,13.7,4.8,7,3,28.8,6.0,0.7,4.199999999999999,464.1,0,0,1,0
27,1,72.3,1.7,205.0,142.0,66.0,1.07,17.6,4.4,7,3,24.9,3.0,0.5467625899280576,1.640287769784173,126.9,0,0,0,1
31,1,73.2,1.68,192.0,175.0,80.0,0.66,25.7,3.3,2,0,26.0,9.5,0.8482142857142857,8.058035714285714,389.3,1,0,0,0
54,0,77.8,1.7,162.0,132.0,63.0,0.98,12.5,3.1,6,2,27.0,6.0,0.696969696969697,4.181818181818182,318.8,0,0,1,0
35,0,71.7,1.71,183.0,166.0,71.0,0.8,25.6,2.7,7,2,24.4,9.5,0.8482142857142857,8.058035714285714,462.2,1,0,0,0
41,0,74.5,1.69,176.0,141.0,58.0,0.85,19.4,3.8,5,2,26.2,6.0,0.7033898305084746,4.220338983050848,267.3,0,0,1,0
31,1,79.3,1.74,193.0,136.0,67.0,0.47,26.5,3.5,3,0,26.2,3.0,0.5476190476190477,1.642857142857143,61.2,0,0,0,1
51,1,51.4,1.69,171.0,136.0,71.0,0.7,26.4,2.9,5,1,18.0,7.0,0.65,4.55,163.7,0,0,0,0
29,1,53.5,1.48,189.0,171.0,67.0,1.35,11.9,4.1,7,2,24.5,9.5,0.8524590163934426,8.098360655737704,584.9,1,0,0,0
39,1,40.8,1.51,191.0,139.0,74.0,0.67,27.1,3.8,3,0,18.0,3.0,0.5555555555555556,1.6666666666666667,45.6,0,0,0,1
23,1,83.6,1.87,195.0,178.0,81.0,1.14,21.0,3.8,3,0,23.8,9.5,0.8508771929824561,8.083333333333334,719.45,1,0,0,0
53,0,62.1,1.68,176.0,145.0,72.0,0.59,29.8,3.8,3,0,22.0,6.0,0.7019230769230769,4.211538461538462,154.3,0,0,1,0
53,0,88.6,1.78,173.0,146.0,66.0,0.96,14.0,4.6,7,3,28.1,8.0,0.7476635514018691,5.981308411214953,508.7,0,1,0,0
39,1,67.6,1.65,184.0,154.0,64.0,0.98,16.5,3.7,7,3,25.0,8.0,0.75,6.0,397.5,0,1,0,0
31,1,72.6,1.67,185.0,150.0,84.0,0.62,22.1,3.3,2,0,25.9,7.0,0.6534653465346535,4.574257425742575,205.9,0,0,0,0
33,0,62.1,1.63,195.0,146.0,56.0,1.22,15.2,2.8,6,2,23.2,7.0,0.6474820143884892,4.532374100719425,343.4,0,0,0,0
53,1,101.8,1.9,177.0,128.0,68.0,1.02,23.4,4.0,4,1,28.2,3.0,0.5504587155963303,1.651376146788991,171.5,0,0,0,1
42,1,52.3,1.71,179.0,150.0,60.0,0.86,22.9,4.5,7,2,18.0,8.0,0.7563025210084033,6.050420168067227,272.1,0,1,0,0
49,0,54.0,1.63,177.0,151.0,74.0,0.65,25.2,3.8,4,1,20.4,8.0,0.7475728155339806,5.980582524271845,209.9,0,1,0,0
50,1,66.9,1.51,170.0,147.0,78.0,0.8,25.8,4.1,4,1,29.1,8.0,0.75,6.0,321.1,0,1,0,0
53,1,78.4,1.88,175.0,157.0,58.0,1.46,9.1,4.4,7,3,22.3,9.5,0.8461538461538461,8.038461538461538,719.45,1,0,0,0
37,0,49.8,1.66,178.0,152.0,73.0,0.82,18.9,4.4,3,1,18.0,8.0,0.7523809523809524,6.019047619047619,245.8,0,1,0,0
35,1,91.8,1.75,190.0,158.0,82.0,0.72,22.3,3.6,2,0,29.8,6.0,0.7037037037037037,4.222222222222222,279.1,0,0,1,0
55,1,88.2,1.77,152.0,133.0,77.0,0.49,24.2,3.6,2,0,28.3,8.0,0.7466666666666667,5.973333333333334,258.2,0,1,0,0
20,0,71.6,1.63,194.0,175.0,64.0,1.08,12.2,3.3,7,3,26.8,9.5,0.8538461538461538,8.111538461538462,627.2,1,0,0,0
40,0,74.4,1.75,175.0,142.0,65.0,0.76,23.7,3.8,3,0,24.4,6.0,0.7,4.199999999999999,237.5,0,0,1,0
49,1,80.4,1.62,171.0,147.0,73.0,0.72,17.9,4.3,7,2,30.6,8.0,0.7551020408163265,6.040816326530612,349.7,0,1,0,0
33,0,72.6,1.58,183.0,131.0,69.0,1.05,23.2,3.7,3,1,29.0,3.0,0.543859649122807,1.6315789473684212,124.4,0,0,0,1
22,0,97.4,1.8,194.0,161.0,85.0,0.87,28.7,3.9,3,0,30.2,6.0,0.6972477064220184,4.18348623853211,354.5,0,0,1,0
21,1,74.2,1.66,198.0,177.0,61.0,0.9,18.3,3.2,7,2,26.8,9.5,0.8467153284671532,8.043795620437956,537.2,1,0,0,0
38,0,73.5,1.73,181.0,164.0,62.0,0.98,15.4,3.3,6,3,24.5,9.5,0.8571428571428571,8.142857142857142,586.5,1,0,0,0
57,1,66.4,1.72,157.0,130.0,79.0,0.67,20.6,2.5,2,0,22.4,7.0,0.6538461538461539,4.576923076923077,203.6,0,0,0,0
31,0,57.5,1.74,182.0,140.0,62.0,0.44,34.9,2.0000000000000004,2,0,18.9,7.0,0.65,4.55,115.1,0,0,0,0
56,0,60.4,1.52,160.0,138.0,74.0,1.22,28.4,4.4,7,2,26.0,8.0,0.7441860465116279,5.953488372093023,438.7,0,1,0,0
48,1,69.3,1.62,177.0,151.0,74.0,0.76,21.2,4.1,4,1,26.3,8.0,0.7475728155339806,5.980582524271845,315.0,0,1,0,0
31,1,61.3,1.65,202.0,180.0,58.0,1.07,24.0,3.9,5,2,22.6,9.5,0.8472222222222222,8.04861111111111,527.9,1,0,0,0
23,1,67.5,1.6,204.0,171.0,72.0,0.75,17.9,4.6,3,1,26.5,8.0,0.75,6.0,303.8,0,1,0,0
29,0,67.3,1.72,189.0,160.0,72.0,0.89,19.5,4.3,5,1,22.7,8.0,0.7521367521367521,6.017094017094017,360.4,0,1,0,0
33,1,88.9,1.8,189.0,137.0,74.0,0.48,22.2,3.8,3,0,27.5,3.0,0.5478260869565217,1.643478260869565,70.1,0,0,0,1
34,1,67.4,1.81,186.0,144.0,67.0,0.95,17.7,3.3,4,1,20.5,7.0,0.6470588235294118,4.529411764705882,290.0,0,0,0,0
40,0,53.6,1.65,179.0,143.0,75.0,0.66,25.8,2.8,3,0,19.8,7.0,0.6538461538461539,4.576923076923077,161.9,0,0,0,0
31,0,67.3,1.71,190.0,153.0,69.0,0.78,17.4,3.1,4,2,23.0,6.0,0.6942148760330579,4.1652892561983474,218.7,0,0,1,0
24,0,81.2,1.72,197.0,160.0,74.0,0.63,22.0,3.5,4,1,27.3,6.0,0.6991869918699187,4.195121951219512,214.6,0,0,1,0
49,1,58.8,1.74,162.0,128.0,65.0,0.81,20.3,3.0,4,2,19.4,7.0,0.6494845360824743,4.546391752577319,216.5,0,0,0,0
32,0,71.5,1.59,185.0,154.0,61.0,1.28,17.4,4.9,5,3,28.2,8.0,0.75,6.0,549.1,0,1,0,0
34,0,62.4,1.86,186.0,167.0,59.0,1.63,13.4,4.1,5,3,18.0,9.5,0.8503937007874016,8.078740157480315,719.45,1,0,0,0
58,1,72.3,1.77,174.0,147.0,65.0,0.6,16.6,4.0,5,1,23.0,8.0,0.7522935779816514,6.018348623853211,261.1,0,1,0,0
51,0,57.8,1.78,172.0,158.0,75.0,0.48,22.8,3.2,3,0,18.3,9.5,0.8556701030927835,8.128865979381443,225.5,1,0,0,0
22,0,58.3,1.8,204.0,169.0,66.0,1.1,19.5,4.4,3,1,18.0,8.0,0.7463768115942029,5.971014492753623,382.9,0,1,0,0
44,1,76.5,1.73,175.0,135.0,60.0,1.18,16.9,3.4,7,2,25.5,7.0,0.6521739130434783,4.565217391304348,412.1,0,0,0,0
40,0,57.9,1.58,187.0,167.0,55.0,1.26,18.6,3.5,4,2,23.3,9.5,0.8484848484848485,8.06060606060606,588.1,1,0,0,0
57,1,51.1,1.67,164.0,132.0,73.0,0.5,23.3,2.5,3,0,18.4,7.0,0.6483516483516484,4.538461538461538,116.0,0,0,0,0
31,1,50.3,1.51,193.0,135.0,64.0,1.42,16.5,4.4,7,3,21.9,3.0,0.5503875968992248,1.6511627906976742,117.9,0,0,0,1
